ItemId,Name,Url,Price,PromoPrice,Brand
159370,"UNICA Корм сухой для собак мелких пород, с оленем, рисом и морковью, 800 гр.",https://4lapy.ru/catalog/sobaki/korm-sobaki/sukhoy-korm-sobaki/korm-suhoy-dlya-sobak-melkih-porod-s-olenem-risom-i-morkovyu-800g.html?offer=159370,615,-1,UNICA
124637,"Ownat Adult Grain Free Сухой корм для взрослых собак, с уткой, 14 кг",https://4lapy.ru/catalog/sobaki/korm-sobaki/sukhoy-korm-sobaki/ownat-gf-just-korm-suhoy-dlya-vzroslyh-sobak-s-utkoy-14-kg.html?offer=124637,8399,-1,Ownat
42340,"PRO PLAN® Сухой корм для взрослых собак средних пород с чувствительной кожей, с высоким содержанием лосося, Пакет, 3 кг",https://4lapy.ru/catalog/sobaki/korm-sobaki/sukhoy-korm-sobaki/medium-adult-sensitive-skin-korm-dlya-sobak-srednih-porod-s-chuvstvitelnoy-kozhey-s-lososem.html?offer=42340,2347,-1,PRO PLAN®
118911,"Hill's Prescription Diet z/d Сухой диетический гипоаллергенный корм для собак при пищевой аллергии, 8 кг",https://4lapy.ru/catalog/sobaki/korm-sobaki/dieticheskiy-korm-sobaki/Hills_ZD_dieticheskiy_suhoy_korm_dlya_sobak_ultra_dlyaecheniya_allergii.html?offer=118911,15489,-1,Hill's
146693,"UNICA Mini сухой корм для собак мелких пород с уткой, рисом и картофелем, 800 гр",https://4lapy.ru/catalog/sobaki/korm-sobaki/sukhoy-korm-sobaki/korm-suhoy-dlya-sobak-melkih-porod-s-utkoy-risom-i-kartofelem.html?offer=146693,615,-1,UNICA
164074,"Brit Корм сухой для взрослых собак, с морской рыбой и индейкой, 1,5 кг",https://4lapy.ru/catalog/sobaki/korm-sobaki/sukhoy-korm-sobaki/korm-suhoy-dlya-vzroslyh-sobak-s-morskoy-ryboy-i-indeykoy-1-5kg.html?offer=164074,1249,-1,Brit
79664,"Royal Canin Giant Puppy 34 корм для щенков гигантских пород с 2 до 8 месяцев, 3,5 кг",https://4lapy.ru/catalog/sobaki/korm-sobaki/sukhoy-korm-sobaki/giant-puppy-korm-korm-suhoy-dlya-shchenkov-ochen-krupnyh-porod1.html?offer=79664,2255,-1,Royal Canin
42641,"Royal Canin Hypoallergenic DR21 диета для собак с пищевой аллергией или непереносимостью, 14 кг",https://4lapy.ru/catalog/sobaki/korm-sobaki/dieticheskiy-korm-sobaki/Royal_Canin_Hypoallergenic_korm_dieticheskiy_suhoy_dlya_sobak_pri_allergii.html?offer=42641,16355,-1,Royal Canin
153900,"Grandorf Корм сухой для собак крупных пород, с ягненком и индейкой, 10 кг",https://4lapy.ru/catalog/sobaki/korm-sobaki/sukhoy-korm-sobaki/korm-suhoy-dlya-sobak-s-yagnenkom-i-indeykoy1.html?offer=153900,8995,-1,Grandorf
80007,"Royal Canin Maxi Adult 5+ корм для собак крупных пород с 5 до 8 лет, 15 кг",https://4lapy.ru/catalog/sobaki/korm-sobaki/sukhoy-korm-sobaki/korm-suhoy-royal-kanin-dlya-sobak-krupnyh-porod-ot-5-let-mesh-4-kg.html?offer=80007,9259,-1,Royal Canin
146279,"Sirius Корм сухой для взрослых собак, с говядиной и овощами, 2 кг",https://4lapy.ru/catalog/sobaki/korm-sobaki/sukhoy-korm-sobaki/korm-suhoy-dlya-vzroslyh-sobak-s-govyadinoy-i-ovoshchami.html?offer=146279,899,-1,Sirius
143087,"Hill's Prescription Diet k/d Early Stage Сухой диетический корм для собак при ранней стадии болезни почек, 1,5 кг",https://4lapy.ru/catalog/sobaki/korm-sobaki/dieticheskiy-korm-sobaki/pd-k-d-es-korm-d-sob-d-pochek-rs-6h1-5kg.html?offer=143087,3285,-1,Hill's
64354,"Trainer Natural No Gluten Mini Adult корм для собак мелких пород, с уткой ирисом, 2 кг",https://4lapy.ru/catalog/sobaki/korm-sobaki/sukhoy-korm-sobaki/Trainer_Natural_Adult_Mini_suhoy_korm_dlya_sobak_kuritsarisaloevera.html?offer=64354,2877,-1,Trainer
137263,"Farmina Mini низкозерновой сухой корм для взрослых собак мелких пород, с ягненком, спельтой, овсом и черникой, 7кг",https://4lapy.ru/catalog/sobaki/korm-sobaki/holistik/farmina-n-d-nizkozernovoy-dog-yagnenok-spelta-oves-i-chernika-dlya-vzroslyh-sobak-mini-800g.html?offer=137263,5199,-1,Farmina
31675,"Четвероногий Гурман Хлопья гречневые с морковью для собак, 15 кг",https://4lapy.ru/catalog/sobaki/korm-sobaki/sukhoy-korm-sobaki/Korm_dlya_sobak_Gurman_kasha_grechka_s_ovoshchami.html?offer=31675,7339,-1,Четвероногий Гурман
42469,"Hill's Science Plan Сухой корм для пожилых собак (старше 7 лет) мелких пород для поддержания активности и здоровья желудочно-кишечного тракта, с курицей, 300 гр.",https://4lapy.ru/catalog/sobaki/korm-sobaki/sukhoy-korm-sobaki/hills_suhoy_korm_dlya_sobak_melkih_i_karlikovyh_porod_starshe_7_let_kuricey_1_5_kg.html?offer=42469,425,-1,Hill's
96792,"PRO PLAN® Grain Free сухой корм для взрослых собак для мелких и карликовых пород при чувствительном пищеварении с индейкой, 7 кг",https://4lapy.ru/catalog/sobaki/korm-sobaki/sukhoy-korm-sobaki/proplan-suh-700g-dlya-sobak-melkih-i-karlikovyh-porod-grain-free-sindeykoy.html?offer=96792,5505,-1,PRO PLAN®
42423,"Royal Canin Mini Indoor Adult, корм сухой для взрослых собак в возрасте от 10 месяцев, 500г",https://4lapy.ru/catalog/sobaki/korm-sobaki/sukhoy-korm-sobaki/Royal_Canin_suhoy_korm_dlya_vzroslyh_sobak_v_vozraste_ot_10_mesyatsev_do_8let.html?offer=42423,545,-1,Royal Canin
49198,"Трапеза Optimal корм для собак всех пород старше 1 года, живущих в городских условиях, 10 кг",https://4lapy.ru/catalog/sobaki/korm-sobaki/sukhoy-korm-sobaki/Trapeza_suh__10kg_Dsobak_Optimal_1022651.html?offer=49198,1885,1602,Трапеза
146916,"Royal Canin Корм сухой для собак средних пород Медиум Эдалт, промо упаковка",https://4lapy.ru/catalog/sobaki/korm-sobaki/sukhoy-korm-sobaki/Royal_Canin_Medium_Adult_suhoy_korm_dlya_sobak_srednih_porod_ves_vzrosloy_osobi_ot_11_kg_do_25.html?offer=146916,6879,-1,Royal Canin
79639,"Royal Canin Golden Retriever Adult корм для голден ретриверов старше 15 месяцев, 3 кг",https://4lapy.ru/catalog/sobaki/korm-sobaki/sukhoy-korm-sobaki/korm-suhoy-dlya-sobak-royal-kanin-golden-retriver-pak-3-kg.html?offer=79639,2525,-1,Royal Canin
150563,"Sirius Корм сухой для щенков и молодых собак, с ягненком и рисом, 15 кг",https://4lapy.ru/catalog/sobaki/tovary-dlya-shchenkov/korm-zaveli-shchenka/korm-suhoy-dlya-shchenkov-i-molodyh-sobak-s-yagnenkom-i-risom.html?offer=150563,6175,-1,Sirius
42332,"PRO PLAN® Сухой корм для склонных к избыточному весу и/или стерилизованных взрослых собак всех пород, с высоким содержанием курицы, 3 кг",https://4lapy.ru/catalog/sobaki/korm-sobaki/sukhoy-korm-sobaki/Korm_dlya_sobak_srednih_porod_chuvstv_koga_Edalt_Sensitiv_Proplanlososris_up_15kg_1014384.html?offer=42332,2347,-1,PRO PLAN®
60890,"Hill's Science Plan Сухой корм для пожилых собак (старше 7 лет) средних пород для поддержания активности и здоровья желудочно-кишечного тракта, с курицей, 12 кг",https://4lapy.ru/catalog/sobaki/korm-sobaki/sukhoy-korm-sobaki/Korm_dlya_sobak_Hills_Senor_s_kuritsey_mesh__12kg_1003654.html?offer=60890,9969,-1,Hill's
43989,"PRO PLAN® Opti Balance сухой корм для взрослых собак для средних пород с курицей, 14 кг",https://4lapy.ru/catalog/sobaki/korm-sobaki/sukhoy-korm-sobaki/Pro_Plan_Adult_suhoy_korm_dlya_sobak_srednih_porod_kuritsaris.html?offer=43989,7975,-1,PRO PLAN®
137243,"Farmina Puppy Medium&Maxi низкозерновой сухой корм для щенков средних и крупных пород, с ягненком, спельтой, овсом и черникой, 2,5кг",https://4lapy.ru/catalog/sobaki/tovary-dlya-shchenkov/korm-zaveli-shchenka/farmina-n-d-nizkozernovoy-dog-yagnenok-spelta-oves-i-chernika-dlya-shchenkov-medium-i-maksi-2-5kg.html?offer=137243,2699,-1,Farmina
59998,"PRO PLAN® Opti Start сухой корм для щенков для мелких и карликовых пород с курицей, 7 кг",https://4lapy.ru/catalog/sobaki/korm-sobaki/sukhoy-korm-sobaki/Pro_Plan_Puppyall_suhoy_korm_dlya_shchenkov_melkih_porod_kuritsa_i_ris.html?offer=59998,5025,-1,PRO PLAN®
151181,"Ownat Mini Grain Free Сухой корм беззерновой для собак мелких пород, с ягненком, 400 гр.",https://4lapy.ru/catalog/sobaki/korm-sobaki/sukhoy-korm-sobaki/prime-korm-dlya-sobak-melkih-porod-bezzernovoy-s-yagnenkom.html?offer=151181,589,-1,Ownat
76863,"Трапеза Lamb and Rice корм для собак всех пород старше 1 года, с ягненком и рисом, 10 кг",https://4lapy.ru/catalog/sobaki/korm-sobaki/sukhoy-korm-sobaki/trapeza-suh-10kg-d-sobak-yagnenok-ris.html?offer=76863,2387,2029,Трапеза
164066,"Brit Корм сухой для щенков средних пород, с индейкой и уткой, 1,5 кг",https://4lapy.ru/catalog/sobaki/tovary-dlya-shchenkov/korm-zaveli-shchenka/korm-suhoy-dlya-shchenkov-srednih-porod-s-indeykoy-i-utkoy-1-5kg.html?offer=164066,1165,-1,Brit
45754,"PRO PLAN® OptiDerma Small & Mini Adult сухой корм для взрослых собак мелких и карликовых пород с чувствительной кожей с высоким содержанием лосося, 3 кг",https://4lapy.ru/catalog/sobaki/korm-sobaki/sukhoy-korm-sobaki/Pro_Plan_Adultall_suhoy_korm_dlya_sobak_melkih_porod_s_chuvstvitelnoy_kogeyososris.html?offer=45754,2689,-1,PRO PLAN®
31637,"Belcando Puppy Gravy корм для щенков всех пород до 4-х месяцев, для щенков мелких пород до 1 года, с птицей, 5 кг",https://4lapy.ru/catalog/sobaki/korm-sobaki/sukhoy-korm-sobaki/Belcando_Puppy_Gravy_suhoy_korm_dlya_shchenkov_ptitsa.html?offer=31637,2859,-1,Belcando
143100,"Hill's Science Plan No Grain Беззлаковый сухой корм для взрослых собак средних пород, с курицей, 2.5 кг",https://4lapy.ru/catalog/sobaki/korm-sobaki/sukhoy-korm-sobaki/sp-korm-d-vzr-sob-b-z-kur-kart-4-2-5kg.html?offer=143100,3055,-1,Hill's
137271,"Farmina Mini Light низкозерновой сухой корм для взрослых собак мелких пород, с курицей, спельтой, овсом и гранатом, 2,5кг",https://4lapy.ru/catalog/sobaki/korm-sobaki/sukhoy-korm-sobaki/farmina-n-d-nizkozernovoy-dog-layt-kurica-spelta-oves-i-granat-dlyavzroslyh-sobak-mini-800g.html?offer=137271,3045,-1,Farmina
146414,"UNICA Maxi сухой корм для собак крупных пород с ягненком, рисом и бобами, 12 кг",https://4lapy.ru/catalog/sobaki/korm-sobaki/sukhoy-korm-sobaki/korm-suhoy-dlya-sobak-krupnyh-porod-s-yagnenkom-risom-i-bobami.html?offer=146414,5429,-1,UNICA
146253,"AlphaPet Сухой корм для щенков мини пород с ягненком и индейкой, 500 г",https://4lapy.ru/catalog/sobaki/korm-sobaki/sukhoy-korm-sobaki/korm-suhoy-dlya-shchenkov-mini-porod-s-yagnenkom-i-indeykoy.html?offer=146253,547,-1,AlphaPet
60872,"PRO PLAN® Opti Balance сухой корм для взрослых собак для мелких и карликовых пород с курицей, 7 кг",https://4lapy.ru/catalog/sobaki/korm-sobaki/sukhoy-korm-sobaki/Pro_Plan_Adult_Small_suhoy_korm_dlya_sobak_melkih_porod_kuritsaris_3_kg_1004261.html?offer=60872,4785,-1,PRO PLAN®
146917,"Royal Canin Корм сухой для собак крупных пород Макси Эдалт, промо упаковка",https://4lapy.ru/catalog/sobaki/korm-sobaki/sukhoy-korm-sobaki/Royal_Canin_Maxi_Adult_26_suhoy_korm_dlya_sobak_krupnyh_porod.html?offer=146917,6749,-1,Royal Canin
153898,"Grandorf Корм сухой для собак средних и крупных пород, с ягненком и индейкой, 10 кг",https://4lapy.ru/catalog/sobaki/korm-sobaki/sukhoy-korm-sobaki/korm-suhoy-dlya-sobak-s-yagnenkom-i-indeykoy.html?offer=153898,8995,-1,Grandorf
60957,"Royal Canin Sensitivity Control SC21 корм для собак при пищевой аллергии или непереносимости, 14 кг",https://4lapy.ru/catalog/sobaki/korm-sobaki/dieticheskiy-korm-sobaki/Royal_Canin_Sensitivity_Control_dieticheskiy_suhoy_korm_dlya_sobak_pri_pishchevoy_neperenosimosti.html?offer=60957,14325,-1,Royal Canin
79634,"Royal Canin Cocker Adult корм для собак породы кокер-спаниель от 12 месяцев, 3 кг",https://4lapy.ru/catalog/sobaki/korm-sobaki/sukhoy-korm-sobaki/korm-suhoy-dlya-sobak-royal-kanin-koker-pak-3-kg.html?offer=79634,2549,-1,Royal Canin
42303,"Наша Марка Корм для собак крупных пород старше 1 года, с цыпленком, 15 кг",https://4lapy.ru/catalog/sobaki/korm-sobaki/sukhoy-korm-sobaki/Nasha_Marka_suhoy_korm_dlya_sobak_krupnyh_porod_s_tsyplenkom.html?offer=42303,2079,-1,Наша Марка
64254,Royal Canin Корм для собак с пищевой аллергией Сенситивити 7 кг,https://4lapy.ru/catalog/sobaki/korm-sobaki/dieticheskiy-korm-sobaki/Royal_Canin_Sensitivity_Control_dieticheskiy_suhoy_korm_dlya_sobak_pri_pishchevoy_neperenosimosti.html?offer=64254,8385,-1,Royal Canin
42632,"PRO PLAN® Veterinary Diets NF Renal Function Сухой диетический корм для собак при хронической почечной недостаточности, 3 кг",https://4lapy.ru/catalog/sobaki/korm-sobaki/dieticheskiy-korm-sobaki/Purina_Veterinary_Diets_NF_dieticheskiy_suhoy_korm_dlya_sobak_pri_patologii_pochek_pak__3kg_1002947.html?offer=42632,4705,-1,PRO PLAN® Veterinary Diets
31801,"Hill's Science Plan Light сухой корм для собак мелких и миниатюрных пород, склонных к набору веса, с курицей, 1,4кг",https://4lapy.ru/catalog/sobaki/korm-sobaki/dieticheskiy-korm-sobaki/Korm_dlya_sobak_Hills__melkie_i_miniatyurnye_porody_Layt_kuritsaindeykapak_14_kg_1018595.html?offer=31801,945,-1,Hill's
46832,"Eukanuba Adult Toy Breed корм для собак миниатюрных пород старше 1 года, с курицей, 500 г",https://4lapy.ru/catalog/sobaki/korm-sobaki/sukhoy-korm-sobaki/Eukanuba_suhoy_korm_dlya_vzroslyh_sobak_miniatyurnyh_porod_500_g_1015384.html?offer=46832,315,-1,Eukanuba
155069,"Ownat Adult Classic сухой корм для собак, с уткой, 12 кг",https://4lapy.ru/catalog/sobaki/korm-sobaki/sukhoy-korm-sobaki/ownat-classic-korm-sukhoy-dlya-sobak-s-utkoy.html?offer=155069,5899,-1,Ownat
146405,"Grandin Сухой корм для взрослых собак мелких пород, с ягненком, 8 кг",https://4lapy.ru/catalog/sobaki/korm-sobaki/sukhoy-korm-sobaki/fresh-meat-suhoy-korm-dlya-sobak-melkih-porod-s-yagnenkom-1-5-kg.html?offer=146405,4999,-1,Grandin
131707,"PRO PLAN® Nature Elements сухой корм для взрослых собак для средних и крупных пород с ягненком, 10 кг",https://4lapy.ru/catalog/sobaki/korm-sobaki/sukhoy-korm-sobaki/pro-plan-natur-el-sob-vzrsrkrp-yagn-6x2kg.html?offer=131707,6889,-1,PRO PLAN®
80154,"Royal Canin Medium Adult 7+ корм для собак средних пород от 7 до 10 лет, 15 кг",https://4lapy.ru/catalog/sobaki/korm-sobaki/sukhoy-korm-sobaki/korm-suhoy-royal-kanin-dlya-sobak-srednih-porod-starshe-7-let-mesh-15-kg.html?offer=80154,9265,-1,Royal Canin
119914,"Farmina N&D PUMPKIN сухой корм для собак мелких пород, с курицей, тыквой и гранатом, 2,5кг",https://4lapy.ru/catalog/sobaki/korm-sobaki/holistik/farmina-n-d-dog-gf-pumpkin-chicken-pomegranate-adult-mini-800-gr.html?offer=119914,3889,-1,Farmina
146409,"Grandin Сухой корм для взрослых собак мелких пород, с ягненком, 400 гр.",https://4lapy.ru/catalog/sobaki/korm-sobaki/sukhoy-korm-sobaki/fresh-meat-suhoy-korm-dlya-sobak-melkih-porod-s-yagnenkom-1-5-kg.html?offer=146409,479,-1,Grandin
42738,"Royal Canin X-Small Junior корм для щенков миниатюрных поро до 10 месяцев, 1,5 кг",https://4lapy.ru/catalog/sobaki/korm-sobaki/sukhoy-korm-sobaki/Royal_Caninmall_korm_suhoy_korm_dlya_shchenkov_ot_2_do_10_mes.html?offer=42738,1415,-1,Royal Canin
157373,"Purina ONE® Корм сухой для собак средних и крупных пород, с ягненком и рисом, 3,8 кг",https://4lapy.ru/catalog/sobaki/korm-sobaki/sukhoy-korm-sobaki/korm-suhoy-dlya-sobak-srednih-i-krupnyh-porod-s-yagnenkom-i-risom-pak-3-8kg.html?offer=157373,1775,1509,Purina ONE®
88466,"Наша Марка Корм для собак крупных пород старше 1 года, с цыпленком, меш. 18 кг",https://4lapy.ru/catalog/sobaki/korm-sobaki/sukhoy-korm-sobaki/Nasha_Marka_suhoy_korm_dlya_sobak_krupnyh_porod_s_tsyplenkom.html?offer=88466,3389,-1,Наша Марка
49399,"Royal Canin X-Small Adult корм для миниатюрных собак от 10 месяцев до 8 лет, 500 г",https://4lapy.ru/catalog/sobaki/korm-sobaki/sukhoy-korm-sobaki/Royal_Caninmall_Adult_korm_suhoy_dlya_vzroslyh_sobak_vesom_do.html?offer=49399,449,-1,Royal Canin
50497,"PRO PLAN® Opti Derma сухой корм для взрослых собак для мелких и карликовых пород при чувствительной коже с лососем, 7 кг",https://4lapy.ru/catalog/sobaki/korm-sobaki/sukhoy-korm-sobaki/Pro_Plan_Adultall_suhoy_korm_dlya_sobak_melkih_porod_s_chuvstvitelnoy_kogeyososris.html?offer=50497,5025,-1,PRO PLAN®
119931,"Farmina N&D PUMPKIN сухой корм для собак средних и крупных пород, с ягненком, тыквой и черникой, 2,5кг",https://4lapy.ru/catalog/sobaki/korm-sobaki/holistik/farmina-n-d-dog-gf-pumpkin-lamb-blueberry-adult-medium-maxi-2-5-kg.html?offer=119931,3889,-1,Farmina
42399,"Royal Canin Labrador Retriever Junior 33 для щенков лабрадора до 15 месяцев, 3 кг",https://4lapy.ru/catalog/sobaki/korm-sobaki/sukhoy-korm-sobaki/Royal_Canin_33_Junior_suhoy_korm_dlya_shchenkov_porodyabrador_Retriver.html?offer=42399,2659,-1,Royal Canin
79630,"Royal Canin Корм сухой для собак Роял Канин Йоркширский терьер, пак. 3 кг",https://4lapy.ru/catalog/sobaki/korm-sobaki/sukhoy-korm-sobaki/Royal_Canin_28_Adult_suhoy_korm_dlya_sobak_porody_Yorkshirskiy_terer.html?offer=79630,2715,-1,Royal Canin
110712,Royal Canin Корм сухой для собак Померанский шпиц,https://4lapy.ru/catalog/sobaki/korm-sobaki/sukhoy-korm-sobaki/korm-suhoy-dlya-sobak-pomeranskiy-shpic.html?offer=110712,1485,-1,Royal Canin
146287,"Sirius Корм сухой для взрослых собак малых пород, с говядиной, 2 кг",https://4lapy.ru/catalog/sobaki/korm-sobaki/sukhoy-korm-sobaki/korm-suhoy-dlya-vzroslyh-sobak-malyh-porod-s-govyadinoy.html?offer=146287,899,-1,Sirius
60926,"Happy Dog Mini Baby and Junior корм для щенков мелких пород собак до 10-12 месяцев, беременных и кормящих собак, 4 кг",https://4lapy.ru/catalog/sobaki/korm-sobaki/sukhoy-korm-sobaki/Korm_dlya_shchenkov_Heppi_Dog_Mini_YUnior_29_pak__1kg_1003234.html?offer=60926,2699,-1,Happy Dog
120862,"Belcando Adult Dinner корм для собак с нормальным уровнем активности, с птицей, 12,5 кг",https://4lapy.ru/catalog/sobaki/korm-sobaki/sukhoy-korm-sobaki/Belcando_Adult_Dinner_suhoy_korm_dlya_sobak_srednih_i_krupnyh_porod_ptitsa.html?offer=120862,7859,-1,Belcando
143079,"Hill's Prescription Diet k/d Сухой диетический корм для собак при хронической болезни почек, 1,5 кг",https://4lapy.ru/catalog/sobaki/korm-sobaki/dieticheskiy-korm-sobaki/pd-k-d-korm-d-sob-d-pochek-6h1-5kg.html?offer=143079,3285,-1,Hill's
143052,"Hill's Prescription Diet Derm Complete Mini Сухой диетический корм для взрослых собак мелких пород при аллергии, 1 кг",https://4lapy.ru/catalog/sobaki/korm-sobaki/dieticheskiy-korm-sobaki/pd-dermcpt-korm-d-sob-d-kozh-6h1-5kg.html?offer=143052,2319,-1,Hill's
143027,"Hill's Prescription Diet u/d Сухой диетический корм для собак при уролистазе, 4 кг",https://4lapy.ru/catalog/sobaki/korm-sobaki/dieticheskiy-korm-sobaki/pd-u-d-korm-d-sob-pri-poch-nedost-4kg.html?offer=143027,7905,-1,Hill's
119938,"Farmina N&D PUMPKIN сухой корм для щенков средних и крупных пород, с ягненком, тыквой и черникой, 2,5кг",https://4lapy.ru/catalog/sobaki/tovary-dlya-shchenkov/korm-zaveli-shchenka/farmina-n-d-dog-gf-pumpkin-lamb-blueberry-puppy-medium-maxi-2-5-kg.html?offer=119938,3889,-1,Farmina
135841,"Grandin Hypoallergenic Гипоаллергенный сухой корм для собак всех пород, ягненок, 2,7 кг",https://4lapy.ru/catalog/sobaki/korm-sobaki/sukhoy-korm-sobaki/gipoallergennyy-suhoy-korm-dlya-sobak-vseh-porod-yagnenok-11-2kg.html?offer=135841,3749,-1,Grandin
82182,"Hill's Science Plan Сухой корм для взрослых собак средних пород для поддержания иммунитета, с курицей, 2,5 кг",https://4lapy.ru/catalog/sobaki/korm-sobaki/sukhoy-korm-sobaki/korm-dlya-sobak-standart-hills-s-kuricey-pak-2-5kg.html?offer=82182,2489,-1,Hill's
113395,"Ownat Adult Grain Free Сухой корм для взрослых собак, с курицей, 3 кг",https://4lapy.ru/catalog/sobaki/korm-sobaki/sukhoy-korm-sobaki/ownat-gf-just-s-kuricey-dlya-vzroslyh-sobak-3-kg.html?offer=113395,2169,-1,Ownat
77127,"PRO PLAN® Opti Derma Сухой корм для взрослых собак средних пород при чувствительной коже, с лососем, 7 кг",https://4lapy.ru/catalog/sobaki/korm-sobaki/sukhoy-korm-sobaki/medium-adult-sensitive-skin-korm-dlya-sobak-srednih-porod-s-chuvstvitelnoy-kozhey-s-lososem.html?offer=77127,4579,-1,PRO PLAN®
148357,"DELICANA Корм для собак мелких пород индейка с овощами 1,5 кг",https://4lapy.ru/catalog/sobaki/korm-sobaki/sukhoy-korm-sobaki/korm-dlya-sobak-melkih-porod-indeyka-s-ovoshchami-400-g.html?offer=148357,669,-1,DELICANA
42426,"Royal Canin Mini Indoor Adult, корм сухой для взрослых собак в возрасте от 10 месяцев, 3кг",https://4lapy.ru/catalog/sobaki/korm-sobaki/sukhoy-korm-sobaki/Royal_Canin_suhoy_korm_dlya_vzroslyh_sobak_v_vozraste_ot_10_mesyatsev_do_8let.html?offer=42426,2485,-1,Royal Canin
104645,"Hill's Science Plan Сухой корм для щенков средних пород для поддержания сильного иммунитета, с ягненком и рисом, 800 гр.",https://4lapy.ru/catalog/sobaki/korm-sobaki/sukhoy-korm-sobaki/Hills_suhoy_korm_dlya_shchenkov_i_beremennyh_sobak_yagnenokris.html?offer=104645,1025,-1,Hill's
60044,"Eukanuba Adult Toy Breed корм для собак миниатюрных пород старше 1 года, с курицей, 1,5 кг",https://4lapy.ru/catalog/sobaki/korm-sobaki/sukhoy-korm-sobaki/Eukanuba_suhoy_korm_dlya_vzroslyh_sobak_miniatyurnyh_porod_500_g_1015384.html?offer=60044,815,-1,Eukanuba
110709,Royal Canin Корм сухой для щенков Медиум Паппи,https://4lapy.ru/catalog/sobaki/tovary-dlya-shchenkov/korm-zaveli-shchenka/Royal_Canin_Medium_Junior_32_suhoy_korm_dlya_shchenkov.html?offer=110709,8855,-1,Royal Canin
146293,"Sirius Корм сухой для взрослых собак крупных пород, с индейкой и овощами, 15 кг",https://4lapy.ru/catalog/sobaki/korm-sobaki/sukhoy-korm-sobaki/korm-suhoy-dlya-vzroslyh-sobak-krupnyh-porod-s-indeykoy-i-ovoshchami.html?offer=146293,5245,4458,Sirius
146243,"AlphaPet WOW Сухой корм для собак мини пород с индейкой и рисом, 500 г",https://4lapy.ru/catalog/sobaki/korm-sobaki/sukhoy-korm-sobaki/korm-suhoy-dlya-sobak-mini-porod-s-indeykoy-i-risom.html?offer=146243,299,-1,AlphaPet
120041,Farmina VET LIFE NATURAL DIET DOG GASTRO-INTESTINAL 12 KG,https://4lapy.ru/catalog/sobaki/korm-sobaki/dieticheskiy-korm-sobaki/vet-life-natural-diet-dog-gastro-intestinal-2-kg.html?offer=120041,8725,-1,Farmina
119928,"Farmina N&D PUMPKIN сухой корм для собак мелких пород, с ягненком, тыквой и черникой, 2,5кг",https://4lapy.ru/catalog/sobaki/korm-sobaki/holistik/farmina-n-d-dog-gf-pumpkin-lamb-blueberry-adult-mini-800-gr.html?offer=119928,3889,-1,Farmina
145561,"Grand Prix Корм сухой для собак мелких пород с ягненком, 2.5 кг",https://4lapy.ru/catalog/sobaki/korm-sobaki/sukhoy-korm-sobaki/korm-suhoy-dlya-sobak-melkih-porod-s-yagnenkom.html?offer=145561,1279,1023,Grand Prix
119858,"Belcando Adult Dinner корм для собак с нормальным уровнем активности, с птицей, 4кг",https://4lapy.ru/catalog/sobaki/korm-sobaki/sukhoy-korm-sobaki/Belcando_Adult_Dinner_suhoy_korm_dlya_sobak_srednih_i_krupnyh_porod_ptitsa.html?offer=119858,2999,-1,Belcando
42356,"PRO PLAN® Opti Digest сухой корм для щенков для средних пород при чувствительном пищеварении с ягненком, 12 кг",https://4lapy.ru/catalog/sobaki/korm-sobaki/sukhoy-korm-sobaki/Pro_Plan_Puppy_suhoy_korm_dlya_shchenkov_s_chuvstvitelnym_pishchevareniem_yagnenok.html?offer=42356,7825,-1,PRO PLAN®
31795,"Hill's Science Plan Сухой корм для взрослых собак средних пород для поддержания иммунитета, с курицей, 12 кг",https://4lapy.ru/catalog/sobaki/korm-sobaki/sukhoy-korm-sobaki/Korm_dlya_sobak_Hills_s_kuritsey_mesh__12kg_1003652.html?offer=31795,8045,-1,Hill's
143019,"Hill's Prescription Diet d/d Сухой диетический корм для собак при аллергии, заболеваниях кожи и неблагоприятной реакции на пищу, с уткой и рисом, 1,5 кг",https://4lapy.ru/catalog/sobaki/korm-sobaki/dieticheskiy-korm-sobaki/pd-d-d-korm-d-sob-allerg-utk-ris-6h1-5kg.html?offer=143019,2999,-1,Hill's
42462,"Hill's Science Plan Advanced Fitness сухой корм для собак средних пород, ягненок с рисом, 3кг",https://4lapy.ru/catalog/sobaki/korm-sobaki/sukhoy-korm-sobaki/Hills_Standard_suhoy_korm_dlya_sobak_yagnenokris.html?offer=42462,1815,-1,Hill's
42428,"Royal Canin X-Small Junior Сухой корм для щенков миниатюрных пород до 10 месяцев, 500 гр.",https://4lapy.ru/catalog/sobaki/korm-sobaki/sukhoy-korm-sobaki/Royal_Caninmall_korm_suhoy_korm_dlya_shchenkov_ot_2_do_10_mes.html?offer=42428,495,421,Royal Canin
84549,"Royal Canin Корм сухой Роял Канин для кастрированных собак средних пород Ньютрид, ме",https://4lapy.ru/catalog/sobaki/korm-sobaki/dieticheskiy-korm-sobaki/korm-suhoy-royal-kanin-dlya-kastrirovannyh-sobak-srednih-porod-nyutrid-me.html?offer=84549,5195,-1,Royal Canin
91454,"Monge BWild GRAIN FREE корм беззерновой для всех пород утка с картофелем, 2.5кг",https://4lapy.ru/catalog/sobaki/korm-sobaki/sukhoy-korm-sobaki/suhoy-korm-dlya-sobak-vseh-porod-bezzernovoy-utka-s-kartofelem.html?offer=91454,3505,-1,Monge
